Grid scores on development set:

0.239 (+/-0.029) for {'kernel': 'linear', 'gamma': 8.0, 'C': 0.00390625, 'decision_function_shape': 'ovo', 'degree': 2}
0.237 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 8.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 8.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.867 (+/-0.048) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 2.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 2.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.871 (+/-0.061) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.5, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 0.5, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.830 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.928 (+/-0.019) for {'kernel': 'poly', 'gamma': 0.125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.726 (+/-0.043) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.404 (+/-0.053) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.564 (+/-0.067) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.441 (+/-0.056) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.237 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.828 (+/-0.024) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.968 (+/-0.015) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.886 (+/-0.042) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.968 (+/-0.015) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.924 (+/-0.015) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.969 (+/-0.024) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.926 (+/-0.039) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.900 (+/-0.021) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.862 (+/-0.038) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.649 (+/-0.065) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.724 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.371 (+/-0.056) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.568 (+/-0.085) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.446 (+/-0.058) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.239 (+/-0.029) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.964 (+/-0.023) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.886 (+/-0.042) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.964 (+/-0.023) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.924 (+/-0.015) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.963 (+/-0.023) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.926 (+/-0.039) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.945 (+/-0.034) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.862 (+/-0.038) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.612 (+/-0.078) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.724 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.143 (+/-0.010) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.568 (+/-0.085) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.446 (+/-0.058) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.239 (+/-0.029) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.886 (+/-0.042) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.924 (+/-0.015) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.926 (+/-0.039) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.960 (+/-0.024) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.862 (+/-0.038) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.548 (+/-0.055) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.724 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.109 (+/-0.007) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.568 (+/-0.085) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.446 (+/-0.058) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.239 (+/-0.029) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.968 (+/-0.015) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.886 (+/-0.042) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.968 (+/-0.015) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.924 (+/-0.015) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.969 (+/-0.024) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.926 (+/-0.039) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.900 (+/-0.021) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.862 (+/-0.038) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.649 (+/-0.065) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.724 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.371 (+/-0.056) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.568 (+/-0.085) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.446 (+/-0.058) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.239 (+/-0.029) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.964 (+/-0.023) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.886 (+/-0.042) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.964 (+/-0.023) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.924 (+/-0.015) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.963 (+/-0.023) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.926 (+/-0.039) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.945 (+/-0.034) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.862 (+/-0.038) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.612 (+/-0.078) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.724 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.143 (+/-0.010) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.568 (+/-0.085) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.446 (+/-0.058) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.239 (+/-0.029) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.886 (+/-0.042) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.924 (+/-0.015) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.963 (+/-0.011) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.926 (+/-0.039) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.960 (+/-0.024) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.862 (+/-0.038) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.548 (+/-0.055) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.724 (+/-0.030) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.109 (+/-0.007) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.568 (+/-0.085) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.446 (+/-0.058) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.239 (+/-0.029) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.914 (+/-0.030) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
