Grid scores on development set:

0.196 (+/-0.017) for {'kernel': 'linear', 'gamma': 8.0, 'C': 0.00390625, 'decision_function_shape': 'ovo', 'degree': 2}
0.194 (+/-0.024) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 8.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 8.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.851 (+/-0.053) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 2.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 2.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.830 (+/-0.058) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.5, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.959 (+/-0.020) for {'kernel': 'poly', 'gamma': 0.5, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.794 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.834 (+/-0.033) for {'kernel': 'poly', 'gamma': 0.125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.664 (+/-0.053) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.299 (+/-0.044) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.531 (+/-0.075) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.406 (+/-0.049) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.194 (+/-0.024) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.763 (+/-0.029) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 1.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.964 (+/-0.019) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.880 (+/-0.046) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.964 (+/-0.022) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.906 (+/-0.026) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.957 (+/-0.016) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.884 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.832 (+/-0.041) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.817 (+/-0.048) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.568 (+/-0.076) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.662 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.308 (+/-0.026) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.532 (+/-0.079) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.410 (+/-0.045) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.194 (+/-0.014) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.959 (+/-0.018) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.880 (+/-0.046) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.959 (+/-0.018) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.906 (+/-0.026) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.961 (+/-0.019) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.884 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.882 (+/-0.020) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.817 (+/-0.048) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.506 (+/-0.091) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.662 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.120 (+/-0.013) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.532 (+/-0.079) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.410 (+/-0.045) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.194 (+/-0.014) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.880 (+/-0.046) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.906 (+/-0.026) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.884 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.916 (+/-0.026) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.817 (+/-0.048) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.429 (+/-0.073) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.662 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.532 (+/-0.079) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.410 (+/-0.045) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.194 (+/-0.014) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovo', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.964 (+/-0.019) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.880 (+/-0.046) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.964 (+/-0.022) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.906 (+/-0.026) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.957 (+/-0.016) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.884 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.832 (+/-0.041) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.817 (+/-0.048) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.568 (+/-0.076) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.662 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.308 (+/-0.026) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.532 (+/-0.079) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.410 (+/-0.045) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.194 (+/-0.014) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 2}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.959 (+/-0.018) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.880 (+/-0.046) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.959 (+/-0.018) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.906 (+/-0.026) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.961 (+/-0.019) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.884 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.882 (+/-0.020) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.817 (+/-0.048) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.506 (+/-0.091) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.662 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.120 (+/-0.013) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.532 (+/-0.079) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.410 (+/-0.045) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.194 (+/-0.014) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 3}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.880 (+/-0.046) for {'kernel': 'rbf', 'gamma': 8.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.906 (+/-0.026) for {'kernel': 'rbf', 'gamma': 2.0, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.958 (+/-0.018) for {'kernel': 'poly', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.884 (+/-0.055) for {'kernel': 'rbf', 'gamma': 0.5, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.916 (+/-0.026) for {'kernel': 'poly', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.817 (+/-0.048) for {'kernel': 'rbf', 'gamma': 0.125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.429 (+/-0.073) for {'kernel': 'poly', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.662 (+/-0.054) for {'kernel': 'rbf', 'gamma': 0.03125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.532 (+/-0.079) for {'kernel': 'rbf', 'gamma': 0.0078125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.410 (+/-0.045) for {'kernel': 'rbf', 'gamma': 0.001953125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.194 (+/-0.014) for {'kernel': 'rbf', 'gamma': 0.00048828125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.859 (+/-0.037) for {'kernel': 'linear', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'poly', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
0.107 (+/-0.003) for {'kernel': 'rbf', 'gamma': 0.0001220703125, 'C': 4.0, 'decision_function_shape': 'ovr', 'degree': 4}
